,region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
484,Penza_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,10.0,11.0,11.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,37.0,50.0,68.0,78.0,98.0,73.0
485,Perm'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,13.0,23.0,25.0,20.0,24.0,25.0,13.0,10.0,14.0,14.0,19.0,34.0,41.0,46.0,55.0,86.0,78.0,82.0
486,Pernambuco_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,12.0,13.0,19.0,19.0,31.0,36.0,35.0
487,Pernik_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
488,Pest_HU,39.0,48.0,42.0,36.0,47.0,43.0,35.0,38.0,40.0,32.0,30.0,27.0,26.0,28.0,36.0,41.0,47.0,67.0,109.0,116.0,124.0,127.0,125.0,105.0,105.0,117.0,121.0,133.0,129.0,122.0,102.0
489,Piauí_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0
490,Piemonte_IT,418.0,463.0,497.0,509.0,543.0,563.0,590.0,567.0,587.0,565.0,532.0,515.0,535.0,570.0,670.0,842.0,887.0,996.0,1116.0,1183.0,1408.0,1788.0,2095.0,2285.0,2514.0,2369.0,2234.0,2126.0,2025.0,1844.0,1723.0
491,Pleven_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Plovdiv_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,17.0,18.0,13.0,13.0,0.0,8.0,9.0,9.0,15.0,14.0,11.0,14.0,26.0,30.0,42.0,52.0,53.0
493,Plzeňský_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,35.0,44.0,47.0,38.0,42.0,31.0,28.0,39.0,46.0,61.0,63.0,68.0,64.0,57.0,58.0,94.0
494,Podkarpackie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.0,8.0,0.0,27.0,38.0,44.0,50.0,64.0,60.0,60.0,98.0,106.0,123.0
495,Podlaskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,18.0,20.0,24.0,20.0,31.0,41.0,47.0
496,Podravska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,9.0,8.0,6.0,11.0,17.0,18.0,32.0,30.0,36.0,37.0,39.0,33.0,40.0,41.0,49.0,60.0,65.0,83.0,97.0
497,Pomorskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,13.0,13.0,12.0,16.0,17.0,27.0,32.0,39.0,51.0,64.0,76.0,96.0,170.0,207.0,249.0
498,Pomurska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,9.0,6.0,6.0,10.0,6.0,6.0,8.0
499,Porto_PT,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,12.0,17.0,13.0,11.0,18.0,24.0,27.0,41.0,63.0,75.0,82.0,89.0,91.0,83.0,99.0,119.0,118.0,138.0,144.0,132.0
500,Prague_CZ,41.0,24.0,24.0,23.0,27.0,24.0,29.0,30.0,40.0,43.0,53.0,74.0,86.0,89.0,103.0,116.0,122.0,145.0,181.0,197.0,245.0,287.0,366.0,460.0,554.0,586.0,632.0,706.0,734.0,756.0,810.0
501,Prahova_RO,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,34.0,33.0,43.0,31.0,22.0
502,Prešovský_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,11.0,13.0,10.0,17.0,17.0,18.0,16.0,24.0,15.0,23.0,26.0,35.0,40.0,40.0,32.0
503,Primor'ye_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,12.0,22.0,25.0,28.0,32.0,29.0,21.0,19.0,16.0,18.0,25.0,30.0,30.0,38.0,50.0,38.0,35.0
504,Primorsko-Goranska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,11.0,10.0,8.0,7.0,0.0,0.0,0.0,10.0,13.0,13.0,12.0,17.0,10.0,8.0,15.0,18.0,14.0
505,PrinceEdwardIsland_CA,0.0,0.0,7.0,10.0,12.0,14.0,13.0,12.0,10.0,16.0,21.0,21.0,22.0,21.0,21.0,21.0,18.0,24.0,26.0,30.0,37.0,38.0,31.0,40.0,38.0,38.0,45.0,67.0,62.0,63.0,63.0
506,PrincipadodeAsturias_ES,26.0,31.0,37.0,19.0,20.0,22.0,21.0,18.0,20.0,26.0,38.0,43.0,47.0,40.0,40.0,42.0,45.0,55.0,70.0,75.0,85.0,116.0,134.0,156.0,209.0,228.0,223.0,257.0,273.0,240.0,225.0
507,Provence-Alpes-Côted'Azur_FR,387.0,448.0,590.0,637.0,700.0,769.0,779.0,758.0,771.0,811.0,839.0,1005.0,1171.0,1903.0,2650.0,3249.0,3904.0,4497.0,4697.0,4736.0,4564.0,4290.0,4147.0,4071.0,4034.0,4307.0,4472.0,4569.0,4421.0,3910.0,3391.0
508,Puducherry_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,17.0,26.0,27.0,24.0,22.0
509,Puebla_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,13.0,16.0,18.0,17.0,20.0,26.0,37.0,47.0,45.0,53.0,57.0,49.0,46.0,51.0,44.0,54.0,67.0
510,Punjab_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,17.0,18.0,17.0,32.0,36.0,46.0,59.0,78.0,95.0,112.0,119.0,118.0,138.0
511,Pärnu_EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
512,Qinghai_CN,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,13.0,12.0,13.0,12.0,11.0,9.0,8.0,13.0,21.0,31.0,38.0,42.0,44.0,45.0,40.0,89.0,147.0,162.0,201.0,203.0,158.0
513,Queensland_AU,207.0,218.0,274.0,315.0,361.0,423.0,463.0,501.0,532.0,558.0,568.0,514.0,476.0,417.0,398.0,386.0,415.0,432.0,540.0,583.0,633.0,805.0,937.0,1044.0,1225.0,1340.0,1366.0,1540.0,1653.0,1658.0,1631.0
514,Querétaro_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,19.0,25.0,28.0,23.0,38.0,31.0,35.0,40.0,62.0,52.0,55.0,64.0,80.0,77.0,109.0,168.0,183.0,178.0,177.0
515,QuintanaRoo_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,18.0,17.0,14.0,13.0,8.0,9.0,12.0
516,Québec_CA,2621.0,2789.0,2894.0,3126.0,3375.0,3661.0,3951.0,4230.0,4605.0,5030.0,5369.0,5629.0,6259.0,7463.0,8509.0,9514.0,10739.0,11275.0,11102.0,11022.0,11892.0,11184.0,10684.0,10246.0,10075.0,8702.0,8714.0,9304.0,9485.0,8699.0,8284.0
517,Rajasthan_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,10.0,10.0,8.0,9.0,12.0,11.0,20.0,27.0,40.0,50.0,70.0,88.0,95.0,91.0,85.0
518,Rapla_EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0
519,Razgrad_BG,0.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,RegióndeMurcia_ES,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,23.0,32.0,38.0,33.0,40.0,38.0,42.0,59.0,72.0,83.0,99.0,102.0,96.0,149.0,194.0,242.0,314.0,400.0,423.0,434.0,454.0,422.0
521,Rheinland-Pfalz_DE,3600.0,3736.0,3662.0,3732.0,3725.0,3784.0,3781.0,3598.0,3330.0,3283.0,3319.0,3318.0,3520.0,3872.0,4917.0,5918.0,7408.0,8554.0,9741.0,9973.0,10124.0,10428.0,10383.0,9981.0,9933.0,9708.0,8911.0,9561.0,10133.0,10157.0,9683.0
522,RhodeIsland_US,790.0,746.0,757.0,844.0,1000.0,1084.0,1262.0,1403.0,1476.0,1453.0,1476.0,1445.0,1460.0,1446.0,1491.0,1612.0,1641.0,1717.0,1844.0,1960.0,1974.0,1994.0,2004.0,2016.0,2006.0,2068.0,2165.0,2345.0,2519.0,2728.0,2915.0
523,Riga_LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,13.0,20.0,19.0,20.0,30.0,37.0,47.0,74.0,97.0,118.0,142.0,166.0,202.0,245.0,270.0,309.0,441.0,391.0
524,RioGrandedoNorte_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,RioGrandedoSul_BR,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,10.0,16.0,18.0,20.0,36.0,39.0,59.0,72.0,79.0,67.0,64.0,37.0,37.0,41.0,63.0,92.0,113.0,125.0,147.0,155.0,151.0,158.0,138.0
526,RiodeJaneiro_BR,17.0,20.0,22.0,24.0,30.0,44.0,48.0,57.0,55.0,54.0,61.0,78.0,74.0,77.0,87.0,83.0,82.0,98.0,123.0,143.0,154.0,144.0,144.0,143.0,153.0,171.0,231.0,286.0,338.0,360.0,353.0
527,Rogaland_NO,47.0,61.0,71.0,71.0,87.0,85.0,81.0,77.0,71.0,75.0,73.0,76.0,77.0,83.0,69.0,77.0,81.0,89.0,94.0,109.0,147.0,179.0,211.0,254.0,311.0,355.0,379.0,422.0,462.0,599.0,755.0
528,Roscommon_IE,0.0,0.0,0.0,11.0,12.0,7.0,10.0,10.0,6.0,11.0,13.0,10.0,11.0,18.0,15.0,18.0,19.0,22.0,18.0,17.0,14.0,18.0,19.0,18.0,22.0,23.0,31.0,52.0,54.0,52.0,49.0
529,Rostov_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,26.0,35.0,38.0,40.0,44.0,33.0,21.0,16.0,27.0,25.0,41.0,50.0,73.0,77.0,103.0,98.0,97.0,81.0
530,Ruse_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0
531,Ryazan'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,15.0,16.0,13.0,13.0,15.0,15.0,20.0,21.0,17.0,17.0,21.0,21.0,23.0,26.0,28.0,28.0,31.0,27.0,26.0
532,Saarland_DE,140.0,159.0,177.0,182.0,206.0,224.0,230.0,227.0,236.0,273.0,339.0,356.0,385.0,471.0,585.0,672.0,796.0,1006.0,1129.0,1145.0,1190.0,1337.0,1339.0,1403.0,1506.0,1545.0,1468.0,1473.0,1376.0,1158.0,927.0
533,Sachsen-Anhalt_DE,77.0,73.0,75.0,146.0,154.0,163.0,192.0,212.0,159.0,178.0,217.0,236.0,260.0,300.0,475.0,601.0,723.0,825.0,986.0,961.0,1095.0,1241.0,1396.0,1459.0,1587.0,1576.0,1557.0,1532.0,1493.0,1292.0,1030.0
534,Sachsen_DE,83.0,64.0,79.0,79.0,82.0,100.0,113.0,146.0,214.0,357.0,512.0,734.0,926.0,1152.0,1508.0,1917.0,2230.0,2459.0,2558.0,2475.0,2728.0,3086.0,3579.0,4278.0,5045.0,5292.0,5676.0,6078.0,6247.0,5592.0,4852.0
535,Saga_JP,119.0,122.0,122.0,136.0,121.0,111.0,109.0,116.0,125.0,148.0,168.0,195.0,197.0,214.0,231.0,254.0,282.0,313.0,330.0,320.0,310.0,288.0,281.0,237.0,233.0,233.0,202.0,211.0,205.0,187.0,165.0
536,Saitama_JP,4488.0,4429.0,3941.0,3465.0,3154.0,2661.0,2654.0,2810.0,2758.0,2793.0,3379.0,4137.0,4955.0,5935.0,6805.0,7691.0,8703.0,9593.0,10192.0,10733.0,10748.0,10203.0,9647.0,9491.0,9144.0,8666.0,8677.0,8723.0,8675.0,8452.0,8076.0
537,Sakarya_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0
538,Sakha_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,13.0
539,Salzburg_AT,121.0,127.0,123.0,127.0,140.0,146.0,146.0,124.0,118.0,128.0,118.0,123.0,165.0,179.0,204.0,240.0,296.0,324.0,351.0,372.0,393.0,389.0,408.0,470.0,512.0,543.0,592.0,621.0,631.0,604.0,648.0
540,Samara_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,13.0,20.0,26.0,29.0,36.0,31.0,25.0,21.0,23.0,19.0,26.0,41.0,47.0,66.0,100.0,111.0,114.0,121.0
541,Samsun_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
542,SanLuisPotosí_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,25.0,30.0,40.0,47.0,33.0,25.0,26.0,20.0,21.0
543,SanktGallen_CH,406.0,475.0,512.0,549.0,634.0,661.0,739.0,727.0,725.0,697.0,641.0,527.0,517.0,596.0,655.0,761.0,854.0,988.0,1040.0,1082.0,1112.0,1281.0,1346.0,1421.0,1539.0,1619.0,1632.0,1725.0,1813.0,1834.0,1901.0
544,SantaCatarina_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,17.0,21.0,27.0,35.0,26.0,29.0,26.0,22.0,17.0,23.0,21.0,48.0,54.0,60.0,87.0,102.0,117.0,149.0,169.0,143.0
545,Santarém_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,13.0,11.0,11.0,13.0,10.0,0.0,0.0,0.0
546,SantiagoMetropolitan_CL,18.0,26.0,33.0,32.0,35.0,25.0,21.0,16.0,17.0,13.0,19.0,41.0,59.0,84.0,94.0,100.0,80.0,81.0,60.0,66.0,77.0,95.0,119.0,161.0,180.0,231.0,288.0,345.0,411.0,544.0,592.0
547,Saratov_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,21.0,21.0,21.0,15.0,12.0,13.0,20.0,22.0,31.0,34.0,36.0,36.0,42.0,36.0,46.0,37.0,40.0,44.0,62.0,46.0
548,Sardegna_IT,16.0,14.0,16.0,19.0,9.0,12.0,19.0,17.0,27.0,30.0,25.0,22.0,21.0,9.0,13.0,21.0,25.0,31.0,36.0,60.0,61.0,69.0,76.0,93.0,92.0,102.0,124.0,125.0,117.0,105.0,90.0
549,Saskatchewan_CA,195.0,197.0,200.0,210.0,257.0,312.0,378.0,436.0,486.0,509.0,497.0,518.0,512.0,510.0,617.0,680.0,645.0,664.0,706.0,611.0,616.0,641.0,695.0,706.0,786.0,768.0,832.0,944.0,1025.0,1072.0,1154.0
550,SatuMare_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
551,Savinjska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,13.0,18.0,17.0,23.0,28.0,31.0,48.0,60.0,75.0,78.0,92.0,95.0,109.0,115.0,127.0,130.0
552,Schaffhausen_CH,240.0,203.0,207.0,205.0,209.0,204.0,185.0,155.0,143.0,132.0,135.0,155.0,227.0,295.0,357.0,441.0,489.0,494.0,503.0,529.0,533.0,581.0,649.0,645.0,637.0,585.0,499.0,424.0,416.0,422.0,640.0
553,Schleswig-Holstein_DE,549.0,641.0,653.0,673.0,748.0,817.0,840.0,805.0,797.0,818.0,849.0,852.0,954.0,1043.0,1280.0,1521.0,1802.0,2071.0,2327.0,2356.0,2497.0,2575.0,2820.0,2966.0,3137.0,3193.0,3332.0,3245.0,3250.0,2984.0,2655.0
554,Schwyz_CH,21.0,30.0,37.0,44.0,61.0,76.0,89.0,85.0,92.0,95.0,101.0,104.0,132.0,134.0,143.0,144.0,152.0,150.0,147.0,141.0,145.0,160.0,186.0,255.0,324.0,341.0,363.0,366.0,356.0,317.0,325.0
555,Scotland_GB,1249.0,1226.0,1137.0,1146.0,1097.0,1088.0,1046.0,1067.0,1078.0,1115.0,1116.0,1238.0,1315.0,1427.0,1547.0,1743.0,1769.0,1885.0,1978.0,2062.0,2051.0,2253.0,2570.0,2997.0,3573.0,4101.0,4383.0,4508.0,4569.0,4377.0,4086.0
556,Sejong_KR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,19.0,38.0,69.0,116.0,278.0,516.0,654.0,787.0,901.0,762.0,598.0,683.0,819.0,834.0,1014.0,1273.0,1478.0,1623.0,1809.0,2173.0
557,Seoul_KR,244.0,354.0,484.0,638.0,830.0,1107.0,1466.0,2084.0,3107.0,5490.0,9994.0,21430.0,39769.0,52920.0,63250.0,87713.0,121316.0,137390.0,169397.0,188306.0,164829.0,152213.0,179821.0,184872.0,197323.0,236248.0,259424.0,258330.0,267312.0,287253.0,307356.0
558,Setúbal_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,17.0,43.0,46.0,44.0,50.0,42.0
559,Shaanxi_CN,0.0,9.0,14.0,18.0,20.0,28.0,30.0,36.0,60.0,99.0,132.0,155.0,176.0,186.0,175.0,177.0,188.0,271.0,318.0,430.0,492.0,578.0,668.0,846.0,1147.0,1668.0,2372.0,3283.0,4037.0,3975.0,3476.0
560,Shandong_CN,0.0,24.0,47.0,50.0,53.0,87.0,87.0,104.0,187.0,256.0,293.0,345.0,358.0,337.0,351.0,395.0,422.0,509.0,671.0,874.0,1058.0,1515.0,2209.0,3090.0,4218.0,5574.0,7045.0,8747.0,10604.0,10767.0,9790.0
561,Shanghai_CN,0.0,65.0,98.0,114.0,118.0,140.0,107.0,105.0,155.0,191.0,240.0,251.0,279.0,308.0,431.0,1043.0,2859.0,3215.0,3746.0,4475.0,4777.0,4546.0,6564.0,9018.0,12168.0,15846.0,19472.0,23523.0,26794.0,26999.0,25998.0
562,Shanxi_CN,0.0,4.0,10.0,10.0,10.0,16.0,18.0,28.0,42.0,66.0,73.0,83.0,88.0,90.0,103.0,123.0,141.0,155.0,201.0,195.0,218.0,243.0,312.0,368.0,519.0,732.0,1017.0,1278.0,1493.0,1515.0,1283.0
563,Shiga_JP,988.0,1066.0,1093.0,1123.0,1076.0,865.0,859.0,822.0,814.0,823.0,941.0,1031.0,1200.0,1368.0,1528.0,1707.0,1943.0,2279.0,2534.0,2497.0,2484.0,2379.0,2051.0,1766.0,1730.0,1662.0,1706.0,1868.0,2017.0,2167.0,2168.0
564,Shimane_JP,105.0,100.0,76.0,66.0,50.0,37.0,38.0,46.0,52.0,56.0,74.0,94.0,97.0,111.0,133.0,140.0,160.0,193.0,218.0,229.0,244.0,240.0,229.0,225.0,234.0,260.0,263.0,277.0,268.0,236.0,176.0
565,Shizuoka_JP,8057.0,8387.0,7928.0,7369.0,7336.0,6986.0,7348.0,8011.0,8255.0,8175.0,8721.0,9626.0,10655.0,11739.0,12323.0,12492.0,12367.0,12027.0,11593.0,11382.0,11321.0,11229.0,11200.0,11328.0,11403.0,11111.0,10897.0,10905.0,11044.0,11323.0,11037.0
566,Shumen_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0
567,Sichuan_CN,11.0,24.0,35.0,37.0,36.0,55.0,64.0,95.0,158.0,227.0,265.0,286.0,287.0,298.0,292.0,336.0,364.0,427.0,537.0,588.0,740.0,911.0,1138.0,1341.0,1802.0,2376.0,3251.0,4216.0,5522.0,5773.0,5261.0
568,Sicily_IT,64.0,95.0,118.0,154.0,191.0,201.0,179.0,181.0,169.0,171.0,200.0,269.0,269.0,247.0,202.0,156.0,92.0,82.0,85.0,111.0,111.0,122.0,109.0,108.0,134.0,172.0,183.0,242.0,268.0,219.0,189.0
569,Sinaloa_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,12.0,14.0,7.0,8.0,8.0,9.0,10.0,9.0,12.0,19.0,21.0,20.0,25.0,26.0,20.0
570,Sisacko-Moslavacka_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
571,Sjælland_DK,92.0,103.0,123.0,143.0,154.0,158.0,150.0,134.0,100.0,91.0,82.0,98.0,88.0,84.0,99.0,117.0,116.0,155.0,185.0,197.0,206.0,249.0,279.0,327.0,373.0,467.0,473.0,514.0,495.0,486.0,416.0
572,Skåne_SE,756.0,835.0,913.0,950.0,957.0,959.0,862.0,734.0,620.0,518.0,426.0,484.0,479.0,494.0,529.0,583.0,762.0,971.0,1400.0,1933.0,2416.0,2837.0,3533.0,4035.0,4516.0,4745.0,4718.0,4678.0,4604.0,4056.0,3764.0
573,Sligo_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,13.0,16.0,23.0,31.0,39.0,37.0,47.0,43.0,40.0
574,Smolensk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,8.0,11.0,13.0,13.0
575,Sofia_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,9.0,11.0
576,SognogFjordane_NO,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,13.0,18.0,19.0,15.0,12.0,23.0
577,Solothurn_CH,160.0,169.0,186.0,204.0,238.0,241.0,231.0,213.0,195.0,169.0,158.0,169.0,193.0,229.0,258.0,279.0,313.0,356.0,366.0,403.0,494.0,549.0,580.0,590.0,592.0,590.0,632.0,746.0,817.0,830.0,792.0
578,Somogy_HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,9.0,5.0,0.0,10.0,14.0,15.0,14.0,22.0,23.0,19.0
579,Sonora_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,12.0,11.0,14.0,22.0,20.0,25.0,41.0,47.0,59.0,71.0,85.0,91.0,149.0
580,SouthAustralia_AU,136.0,150.0,170.0,191.0,225.0,267.0,273.0,277.0,284.0,258.0,239.0,228.0,218.0,184.0,183.0,171.0,192.0,212.0,250.0,320.0,383.0,419.0,488.0,541.0,547.0,584.0,588.0,584.0,568.0,562.0,525.0
581,SouthCarolina_US,1583.0,1705.0,1750.0,1924.0,2214.0,2394.0,2551.0,2838.0,3009.0,3233.0,3630.0,3927.0,4229.0,4426.0,4441.0,4501.0,4716.0,5071.0,5263.0,5439.0,6160.0,6120.0,5887.0,5993.0,6720.0,6838.0,7889.0,9290.0,10315.0,10168.0,9928.0
582,SouthDakota_US,210.0,211.0,222.0,249.0,239.0,279.0,290.0,299.0,306.0,331.0,311.0,369.0,425.0,482.0,533.0,591.0,589.0,588.0,561.0,536.0,486.0,463.0,427.0,484.0,576.0,743.0,935.0,1039.0,1116.0,1218.0,1192.0
