,region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
79,Burgenland_AT,20733.937753378385,21056.698485008452,21388.21463788007,21816.708968538856,22437.667240287166,23098.69728146115,23798.859765625,24524.46985325169,25333.752238175675,25992.411998521962,26706.211956292227,27267.7990234375,27807.594737119933,28279.487119932437,28701.73523015203,28920.951879222976,29277.883519847972,29698.73367820946,29977.170407516893,30244.478821790544,30500.527269847975
80,Bursa_TR,18021.338166836173,18065.66359675481,18267.513222309542,18886.18177930843,19086.08255824704,19405.022367326183,19756.045497411244,19632.00481231509,19253.458367233725,19280.28120377219,19882.795971246298,20454.34222448225,21643.12250138684,22829.491276812136,23843.84122365015,24240.358813332103,24692.284002866123,25240.703240569528,25637.99527320636,26187.821770987426,27112.75962694157
81,Buryat_RU,13204.802871600084,12001.15590204672,10680.598224783136,9885.646690392454,9242.281115405314,8758.138795856406,8339.347571118122,8487.446511652179,8721.847484195032,9451.024899381906,10351.362276310207,11216.134848761158,11964.96871654526,12634.0743572515,12875.710067253622,12998.01216222277,12677.919173501476,12277.963202944466,11858.44092004204,11464.292566700742,11127.619557963018
82,Busan_KR,13166.145429687498,14457.101523437503,15827.325703125,17202.263359375,18038.377812500003,18772.369687499995,19202.068828125,19507.880390625,19931.586562500004,20890.2015625,21906.016249999997,22955.176640625003,23944.730937499997,25012.299062500002,26367.352187500004,27070.048671875003,28070.3728125,29148.788046875,29959.847499999996,30563.83546875,31679.034218750003
83,Buskerud_NO,42206.92847247456,43795.36107830668,45303.7133743641,46810.570591842305,48295.26852743459,49391.83265352471,50197.534229651166,51179.267523619186,51973.03383675509,52455.27517487282,53241.57196584302,54141.77433457485,54134.370914335035,54152.46574536701,54997.52775027252,55185.46844340479,55175.32232921511,55577.41575672239,55947.24083621004,55559.034593023265,55652.21546148256
84,Buzău_RO,7761.66337890625,7620.311328125,7747.6642578125,7951.65234375,7966.090625,8042.5400390625,7907.29716796875,7859.20498046875,7876.22939453125,8320.33623046875,8877.67421875,9382.4751953125,9914.3919921875,10555.99765625,11178.339453125,11404.7572265625,11777.405078125,12019.09375,12158.6712890625,12150.60546875,12387.7068359375
85,Bács-Kiskun_HU,11784.8646484375,11332.9486328125,11097.1685546875,11049.2119140625,11146.121875,11293.2625,11548.246484375,11933.5390625,12376.4212890625,12801.969140625,13363.6361328125,13874.9607421875,14370.819921875,14710.8751953125,15113.6443359375,15088.48984375,14979.7130859375,14847.7611328125,14731.0185546875,14556.126953125,14724.372265625
86,Békés_HU,10747.752926537298,10434.895389154906,10311.631301453293,10357.556141843079,10535.697066112232,10758.388711777556,11079.861926663307,11521.18478032594,11798.075275117608,12099.205853074596,12433.900088205644,12670.012418094759,12823.614163306453,13113.183077116937,13339.423072076612,13151.515150369622,12982.130008820564,12839.586006804437,12633.614060399865,12433.000539734543,12635.9693359375
87,Bío-Bío_CL,8646.893206701145,9071.48446990537,9510.650950704226,9921.271771016724,10259.843888644367,10519.56858824824,10696.14594712808,10824.239449273766,10848.795752640846,10890.363246588908,11022.623794564259,11155.963817396565,11312.849359044894,11569.219713083188,11877.63404049296,12116.580836817782,12366.15725324604,12690.439215173854,13047.429075704225,13421.67352140185,13830.575367792693
88,Calabria_IT,18239.370794328195,18615.77590859031,18774.225597122793,19343.170185159695,19885.421685710353,20590.744801417954,21222.563319107932,21983.47222260463,22400.186947618397,22809.95593853249,23194.788152188878,23509.397374036344,23817.056673320487,24133.306213862885,24278.93644169879,24213.419302381604,24198.425963656387,24082.674655837007,23800.47050178965,23505.40125963656,23263.889716409692
89,California_US,40478.28298155801,40599.081547789676,41124.257731977574,41888.3219864024,43081.53956869684,44575.079618313255,46394.46517600275,47853.311827937374,49060.586742854604,50047.903370736734,50941.559650574345,51676.453881493915,52799.50095037317,53914.30374924429,54490.46791363513,54222.09766094063,53837.833627235865,53281.671265479075,52863.244141797666,52858.16987431726,53538.06484961328
90,Campania_IT,21207.392576299655,21216.43169903622,21266.50818669685,21307.065006206198,21501.618304614487,21689.331669830608,22015.081593165887,22432.949751752334,22972.016475613316,23377.905917786215,23773.429853606893,24024.976044100466,24221.338091413556,24358.471508104558,24400.018428738316,24115.632456556654,23873.807213785043,23581.089902161213,23117.037819436333,22658.8025390625,22425.989706848715
91,Campeche_MX,22145.915614246187,22325.68299066453,22424.996630568734,22458.541402471637,22431.51457345145,22155.274502418157,22369.24135102772,22799.91295834496,23343.423560442243,23701.117058744887,24394.770757184713,24908.50488339379,25165.27455386207,44983.94967360723,66953.64389880953,80984.73990681967,95797.48651239304,111003.18789295017,106978.33430117652,100961.29647652763,102967.53801908946
92,Cantabria_ES,24068.509765625,24098.56328125,24175.784765625,24277.2953125,24749.768359375,25342.865625,26307.721484375,27456.951171875,28648.98515625,29680.8390625,30584.8203125,31434.071875,32214.85859375,33023.70546875,33801.580078125,34058.61484375,33872.305078125,33425.248828125,32604.57265625,31649.57578125,31196.29765625
93,Canterbury_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
94,Carlow_IE,19230.13828125,20276.38203125,21532.84296875,22679.934765625,23899.290234375,25440.226171875,27664.937109375,29863.117578125,32104.389453125,33845.212890625,34641.4015625,34813.8359375,34986.78359375,35123.15078125,34580.99140625,33922.28984375,32980.81640625,31748.346875,30241.39375,29755.687890625,30125.06796875
95,CasteloBranco_PT,17660.23046875,18179.97890625,18732.458203125,19888.059375,21036.93984375,21988.0515625,22611.94453125,23122.792578125,22819.725390625,22636.289453125,22597.737109375,22673.082421875,22775.12421875,22986.7484375,23109.73515625,23080.666015625,23272.828125,23325.42265625,23135.840234375,22985.834765625,22984.6359375
96,Castilla-LaMancha_ES,21815.48455972425,21772.885968776063,21722.896887380113,21806.419614001254,22183.23180808226,22612.476232146582,23188.415915606754,23806.864841143666,24369.705373944435,24869.75297774187,25327.902771841116,25739.941548947038,26086.364268726542,26445.610796431924,26588.399780741765,26538.414273287635,26528.707404282213,26373.314882519287,25995.523033843307,25655.2672979436,25573.225311131675
97,CastillayLeón_ES,22707.486758447667,23191.368003419295,23634.065993658958,24143.682695259573,24672.824585291753,25333.23221385925,25926.870259305135,26608.402215658873,27385.78272146003,28236.756615747796,29064.96788909002,29810.83803221333,30567.880352038872,31363.112033949445,31955.699985708845,32119.507387205707,32113.617694042176,31871.477565792262,31254.693911701812,30566.0401727113,30277.812468506523
98,Cataluña_ES,31919.57598425197,31978.761107437254,32242.921751968504,32543.666873000737,33135.492747293305,33847.62593811516,35050.272862327765,36249.90155019685,37393.84934793307,38482.01911909449,39313.332764825296,39680.772333292334,39982.812821419786,40221.694895730805,40256.97713613436,39904.29472194881,39750.004183070865,39274.560305425686,38501.20328032726,37754.29724409449,37482.3744386688
99,Cavan_IE,18264.48671875,18766.0734375,19641.281640625,20732.494140625,22221.9765625,23732.5125,25168.438671875,26365.3296875,27630.921484375,28745.16484375,29635.041015625,30770.583984375,31679.30859375,32370.74453125,32470.377734375,32283.669140625,30676.800390625,29246.808984375,27678.60234375,26501.475390625,25894.738671875
100,Ceará_BR,4117.198028714169,4291.366929710898,4452.234438590765,4662.19530152551,4892.506396150127,4974.99189494906,4989.215818112032,4939.699537539442,4924.286681481301,4877.602847044575,4932.761448175896,5001.913496589552,5139.352258628067,5240.628512477494,5463.00303575567,5694.161438844792,6155.9989707307,6607.910899256409,7059.278439813277,7445.256691423798,7777.366841162917
101,Centre-ValdeLoire_FR,26322.38086282169,26348.450328010113,26377.479597311583,26607.507494829963,27293.226453929226,28074.319006204045,28930.388192784925,29850.730900160845,30514.301859489886,30982.309832835475,31370.25913373162,31588.372938878678,31799.038971737133,31848.21206341912,31828.28984375,31531.757462086396,31199.29438763787,30876.76440199908,30693.30167738971,30536.925448069855,30536.565023552394
102,Chandigarh_IN,4933.9958984375,5138.93046875,5390.0166015625,5581.163671875,5767.975390625,6030.14658203125,6380.590234375,6830.91455078125,7427.85078125,8142.26875,8933.1162109375,9742.38798828125,10634.1171875,11448.6833984375,12106.6478515625,12693.7326171875,13334.2619140625,13892.9427734375,14533.625390625,15342.3712890625,16216.5140625
103,Chechnya_RU,16450.754901271914,14942.872009773564,13561.362412665141,12772.224536331301,12130.759637004574,12006.342512623858,12245.492722426006,12722.555371490727,13307.491819800402,14258.983011286045,15309.107346747176,16332.861461012926,17523.593733426227,18920.78205824441,20317.184109224145,21116.988117298653,21854.984354555705,22458.596555036842,22860.820040174036,23076.644271428795,23587.460196940105
104,Chelyabinsk_RU,16025.495774981115,14564.072886749487,13361.814397133221,12552.686208126932,11582.269178721366,11184.01237066997,11146.440668421075,11060.188127327503,11226.480274700061,12128.037567793968,13086.372516764599,13799.1891399004,14862.064934434724,16257.576028437237,17358.457750524787,17513.787771066083,17211.99134729395,16668.3111688229,15773.670808521292,14898.236448781794,14663.87781122646
105,Chhattisgarh_IN,1542.187060546875,1587.9711669921876,1684.6820068359375,1780.219580078125,1859.8509033203125,1921.4330322265625,1935.9729248046874,1951.8562255859374,1949.5511474609375,1986.375,2025.236572265625,2094.167138671875,2180.534228515625,2304.968115234375,2409.443310546875,2529.4224609375,2681.976708984375,2825.833251953125,2973.368310546875,3131.62861328125,3306.309228515625
106,Chiba_JP,23964.97265625,24210.76171875,24349.042578125,24538.12578125,24668.92109375,24694.307421875,25034.23515625,25165.619140625,25319.502734375,25702.182421875,26156.630859375,26413.975390625,26660.83984375,27063.38984375,27359.376171875,27332.238671875,27491.371875,27772.865234375,27913.135546875,28116.673828125,28557.53828125
107,Chihuahua_MX,16437.869917179414,16679.747658092572,16975.58209455122,17343.44499046618,17778.15730716011,18215.91918502501,19214.872117684397,19876.61121834345,20135.342014298352,20309.26097874981,20444.736314632628,20499.954229175386,20937.15153135461,20345.59059165541,19576.844376236306,18494.49047985297,17196.470803099324,15727.768939071535,15574.56578090526,15491.16848146017,15656.136515651155
108,Chongqing_CN,2065.557478025138,2388.8260552520887,2711.8431684292427,3026.7108011605833,3318.3777846145977,3618.4662443717534,3964.893606162136,4364.20932930358,4807.40628383123,5319.390963929822,5873.438361483387,6485.743067817723,7205.901200060342,8059.375160069797,8928.957518693187,9829.927795950485,10815.365276895609,11827.802102564647,12801.78268096841,13839.248495723237,14947.584335125905
109,Chungcheongbuk-do_KR,13926.687102141204,15191.888986545138,16496.38189561632,17636.72120587384,18328.5527307581,19154.889142071763,19952.68455222801,20502.314970341435,21214.86004050926,22250.15240523727,23228.683459924767,24028.136454716434,25043.417646846065,26113.472337962965,26924.329058159725,27441.964695457176,28386.124117476855,29270.23195167824,30042.16765769676,31094.806741898145,32238.572486255784
110,Chungcheongnam-do_KR,12716.095078765367,13742.839414702868,14823.313037909838,15983.997297643446,16803.369752177252,17814.251229508194,19039.95972720287,20066.631954405737,21152.85402792008,22671.251255122952,24107.71753970287,25442.96956326844,27048.96848104508,28551.065215163933,29846.968820440572,31284.985233094263,32902.425698002044,34377.05865778688,35755.329040727454,37221.1469838627,38469.722003073766
111,Chuvash_RU,9935.11579421916,9029.595020822999,8185.630226417826,7608.086175181878,7140.54585916832,6812.250237681877,6579.343724681714,6577.781437820353,6705.538880104994,6990.234314029431,7503.154708943039,7935.342516637732,8487.194886739417,9241.090887225115,10159.1281244833,10622.747968078289,10768.900107990245,10704.342367311508,10435.91245918072,9922.89588086971,9695.951455543154
112,CityofSt.Petersburg_RU,16364.9140625,14873.3591796875,13565.770703125,12790.5810546875,12455.910546875,12537.3603515625,12819.5109375,13499.20390625,14629.266796875,15886.094921875,17506.5412109375,19137.8751953125,20787.05703125,22617.813671875,24805.097265625,26657.01015625,27212.388671875,27580.312109375,27498.8578125,26822.49765625,26007.54921875
113,Clare_IE,21184.66640625,21914.505078125,23075.118359375,24563.79921875,26437.9203125,28381.501171875,30896.937109375,32496.018359375,33998.437890625,35329.93515625,36379.81484375,36927.23359375,38322.384375,39380.0015625,40013.325,39870.84921875,39448.4421875,38838.50390625,38305.1421875,38084.84375,38842.1078125
114,Cluj_RO,10665.26015625,10471.029296875,10670.31328125,10984.2779296875,11326.0396484375,11718.16484375,12081.681640625,12443.6314453125,13051.8076171875,13747.75625,14604.260546875,15543.8251953125,16615.9861328125,18217.6380859375,19616.240234375,20440.71875,21046.604296875,21487.9078125,21253.697265625,21239.5984375,21654.058203125
115,Coahuila_MX,15718.529516920538,15969.896826613538,16341.933694448808,16897.994129632534,17539.08954361652,18119.345302489004,18829.004686518525,19212.539786235866,19448.15366166771,19586.833707207916,19893.003029993717,20071.674341826318,20506.195895296794,20655.228711133794,20756.820519295696,20147.984842179645,19921.43431699513,19661.615435085587,19689.916732686874,19702.04771425487,20263.413765409077
116,Coimbra_PT,17660.23046875,18179.97890625,18732.458203125,19888.059375,21036.93984375,21988.0515625,22611.94453125,23122.792578125,22819.725390625,22636.289453125,22597.737109375,22673.082421875,22775.12421875,22986.7484375,23109.73515625,23080.666015625,23272.828125,23325.42265625,23135.840234375,22985.834765625,22984.6359375
117,Colima_MX,13491.271220290491,13645.964045994717,13888.132928036972,14093.425420884683,14297.418851782571,14476.91777618838,14803.67564920775,14787.745815911092,14768.386053036971,14624.673129401408,14514.327995708625,14460.15812610035,14666.575082526406,14774.022991857393,14852.1801056338,14679.363350022008,14677.611306117959,14658.289056998241,14787.649716659329,14998.202951694542,15397.517014194542
118,Colorado_US,38355.53828125,39269.57890625,40447.15546875,41801.3734375,43197.440625,44840.29140625,46810.15,48641.20078125,50056.61640625,51149.16796875,51956.2953125,52532.60859375,53134.946875,53805.728125,54326.7984375,54090.98046875,53634.80546875,53114.5046875,52766.3875,52662.23828125,53263.94765625
119,ComunidadForaldeNavarra_ES,30446.15078125,31063.723828125,31781.48828125,32747.058203125,34062.48671875,35464.47109375,36750.96796875,37848.33359375,38730.66875,39548.63125,40246.909375,40775.878125,41399.0765625,42164.84921875,42822.5015625,42991.50703125,42893.9546875,42533.31484375,41763.42421875,40873.22265625,40501.13828125
